,DOCTYPE,DOCNUM,ITEMNUM,COUNTRY,GRCNAME1,MATERIAL,MTEXT,BRANCH,QUANTITY,SPRICE,GRANDTOTAL,CURRENCY,DUE_DATE,DELIVERED_DATE,DELIVERED_QTY,LATENCY_SHARE,GROUP,Period,GRANDTOTAL_NEW
134096,SD,21080664,150,UK,IFS Global Logistics Ltd,510-0723-00,ÇEK VALF,Non-A,50,3830.0,191.5,EUR,2021-10-08,2021-11-05,50,28.0,CHKVLF,2021-10,191.5
134097,SD,21080664,160,UK,IFS Global Logistics Ltd,510-0723-00,ÇEK VALF,Non-A,50,3830.0,191.5,EUR,2021-10-08,2021-11-05,50,28.0,CHKVLF,2021-10,191.5
134098,SD,21080664,170,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-08,100,0.0,CHKVLF,2021-10,100.9
134099,SD,21080664,180,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-08,100,0.0,CHKVLF,2021-10,100.9
134100,SD,21080664,190,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-08,100,0.0,CHKVLF,2021-10,100.9
134101,SD,21080664,200,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-08,100,0.0,CHKVLF,2021-10,100.9
134102,SD,21080664,210,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-08,100,0.0,CHKVLF,2021-10,100.9
134103,SD,21080664,220,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-08,100,0.0,CHKVLF,2021-10,100.9
134104,SD,21080664,230,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-08,100,0.0,CHKVLF,2021-10,100.9
134105,SD,21080664,240,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-08,100,0.0,CHKVLF,2021-10,100.9
134106,SD,21080664,250,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-08,100,0.0,CHKVLF,2021-10,100.9
134107,SD,21080664,260,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-08,100,0.0,CHKVLF,2021-10,100.9
134108,SD,21080664,270,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-08,100,0.0,CHKVLF,2021-10,100.9
134109,SD,21080664,280,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134110,SD,21080664,290,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134111,SD,21080664,300,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134112,SD,21080664,310,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134113,SD,21080664,320,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134114,SD,21080664,330,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134115,SD,21080664,340,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134116,SD,21080664,350,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134117,SD,21080664,360,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134118,SD,21080664,370,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134119,SD,21080664,380,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134179,SD,21080695,20,TH,EMERSON ELECTRIC (THAILAND) LIMITED,036-0829-00,CEK.VALF,Non-A,1000,3007.0,3007.0,USD,2021-10-19,2021-10-19,1000,0.0,CHKVLF,2021-10,2580.00858000858
134182,SD,21080698,80,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0671-00,CEK.VALF,Non-A,280,5283.0,1479.24,USD,2021-09-03,2021-09-03,120,0.0,CHKVLF,2021-09,1245.9905660377358
134183,SD,21080698,80,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0671-00,CEK.VALF,Non-A,280,5283.0,1479.24,USD,2021-09-03,2021-09-03,160,0.0,CHKVLF,2021-09,1245.9905660377358
134184,SD,21080699,20,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,036-1302-00,ÇEK VALF,Non-A,50,3753.0,187.65,USD,2021-09-03,2021-09-03,50,0.0,CHKVLF,2021-09,158.06098382749326
134269,SD,21090028,30,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,036-1302-00,ÇEK VALF,Non-A,50,3753.0,187.65,USD,2021-10-13,2021-10-20,50,7.0,CHKVLF,2021-10,162.2989102231448
134270,SD,21090029,20,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0723-00,ÇEK VALF,Non-A,100,5283.0,528.3,USD,2021-09-29,2021-09-29,100,0.0,CHKVLF,2021-09,453.3207482409473
134509,SD,21090080,130,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,KOMPRESOR AKSAMI,Non-A,40,3787.0,151.48,EUR,2021-10-01,2021-10-15,40,14.0,CHKVLF,2021-10,151.48
134510,SD,21090080,140,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,KOMPRESOR AKSAMI,Non-A,40,3787.0,151.48,EUR,2021-10-01,2021-10-15,40,14.0,CHKVLF,2021-10,151.48
134511,SD,21090080,150,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,KOMPRESOR AKSAMI,Non-A,40,3787.0,151.48,EUR,2021-10-01,2021-10-15,40,14.0,CHKVLF,2021-10,151.48
134512,SD,21090080,160,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,KOMPRESOR AKSAMI,Non-A,40,3787.0,151.48,EUR,2021-10-01,2021-10-15,40,14.0,CHKVLF,2021-10,151.48
134513,SD,21090080,170,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-10-01,2021-10-01,50,0.0,CHKVLF,2021-10,126.5
134514,SD,21090080,180,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-10-01,2021-10-01,50,0.0,CHKVLF,2021-10,126.5
134515,SD,21090080,190,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-10-01,2021-10-01,50,0.0,CHKVLF,2021-10,126.5
134516,SD,21090080,200,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-10-01,2021-10-01,50,0.0,CHKVLF,2021-10,126.5
134517,SD,21090080,210,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-10-01,2021-10-22,50,21.0,CHKVLF,2021-10,126.5
134518,SD,21090080,220,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-10-01,2021-10-22,50,21.0,CHKVLF,2021-10,126.5
134519,SD,21090080,230,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-10-01,2021-10-22,50,21.0,CHKVLF,2021-10,126.5
134520,SD,21090080,240,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-10-01,2021-10-22,50,21.0,CHKVLF,2021-10,126.5
134521,SD,21090080,250,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-10-01,2021-10-22,50,21.0,CHKVLF,2021-10,126.5
134522,SD,21090080,260,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-10-01,2021-10-22,50,21.0,CHKVLF,2021-10,126.5
134523,SD,21090080,270,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-10-01,2021-10-22,50,21.0,CHKVLF,2021-10,126.5
134538,SD,21090082,130,UK,IFS Global Logistics Ltd,510-0413-00,ÇEK VALF,Non-A,200,2638.0,527.6,EUR,2021-10-08,2021-11-26,200,49.0,CHKVLF,2021-10,527.6
134539,SD,21090082,140,UK,IFS Global Logistics Ltd,510-0419-00,ÇEK VALF,Non-A,200,3063.0,612.6,EUR,2021-10-08,2021-10-08,200,0.0,CHKVLF,2021-10,612.6
134540,SD,21090082,150,UK,IFS Global Logistics Ltd,510-0635-00,ÇELİK RONDELA,Non-A,300,638.0,191.4,EUR,2021-10-08,2021-10-22,300,14.0,CHKVLF,2021-10,191.4
134541,SD,21090082,160,UK,IFS Global Logistics Ltd,510-0635-00,ÇELİK RONDELA,Non-A,300,638.0,191.4,EUR,2021-10-08,2021-10-22,300,14.0,CHKVLF,2021-10,191.4
134542,SD,21090082,170,UK,IFS Global Logistics Ltd,510-0643-00,ÇEK VALF,Non-A,200,2046.0,409.2,EUR,2021-10-08,2021-11-12,200,35.0,CHKVLF,2021-10,409.2
134543,SD,21090082,180,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-08,100,0.0,CHKVLF,2021-10,100.9
134544,SD,21090082,190,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-08,100,0.0,CHKVLF,2021-10,100.9
134545,SD,21090082,200,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,100.9
134546,SD,21090082,210,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,100.9
134547,SD,21090082,220,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,100.9
134548,SD,21090082,230,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,100.9
134549,SD,21090082,240,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,100.9
134550,SD,21090082,250,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,100.9
134551,SD,21090082,260,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,100.9
134552,SD,21090082,270,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,100.9
134553,SD,21090082,280,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,100.9
134554,SD,21090082,290,UK,IFS Global Logistics Ltd,510-0800-01,CEK.VALF,Non-A,100,1009.0,100.9,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,100.9
134555,SD,21090082,300,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134556,SD,21090082,310,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134557,SD,21090082,320,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134558,SD,21090082,330,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134559,SD,21090082,340,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134560,SD,21090082,350,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134561,SD,21090082,360,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134562,SD,21090082,370,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134563,SD,21090082,380,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134564,SD,21090082,390,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134565,SD,21090082,400,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134566,SD,21090082,410,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134567,SD,21090082,420,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134568,SD,21090082,430,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134569,SD,21090082,440,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134570,SD,21090082,450,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134571,SD,21090082,460,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134572,SD,21090082,470,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134573,SD,21090082,480,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134574,SD,21090082,490,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134575,SD,21090082,500,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134576,SD,21090082,510,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134577,SD,21090082,520,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134578,SD,21090082,530,UK,IFS Global Logistics Ltd,510-0801-01,CEK.VALF,Non-A,100,733.0,73.3,EUR,2021-10-08,2021-10-22,100,14.0,CHKVLF,2021-10,73.3
134579,SD,21090083,20,CZ,RIECK PROJEKT KONTRAKT,510-0003-02,CEK.VALF,Non-A,30,2450.0,73.5,EUR,2021-10-01,2021-10-01,30,0.0,CHKVLF,2021-10,73.5
134580,SD,21090083,30,CZ,RIECK PROJEKT KONTRAKT,510-0003-02,CEK.VALF,Non-A,30,2450.0,73.5,EUR,2021-10-01,2021-10-01,30,0.0,CHKVLF,2021-10,73.5
134581,SD,21090083,40,CZ,RIECK PROJEKT KONTRAKT,510-0003-02,CEK.VALF,Non-A,30,2450.0,73.5,EUR,2021-10-01,2021-10-01,30,0.0,CHKVLF,2021-10,73.5
134582,SD,21090083,50,CZ,RIECK PROJEKT KONTRAKT,510-0806-00,CEK.VALF,Non-A,30,2250.0,67.5,EUR,2021-10-01,2021-10-01,30,0.0,CHKVLF,2021-10,67.5
134584,SD,21090084,30,CZ,RIECK PROJEKT KONTRAKT,510-0003-02,CEK.VALF,Non-A,30,2450.0,73.5,EUR,2021-10-08,2021-10-08,30,0.0,CHKVLF,2021-10,73.5
134591,SD,21090084,100,CZ,RIECK PROJEKT KONTRAKT,510-0003-04,CEK.VALF,Non-A,30,2500.0,75.0,EUR,2021-10-08,2021-10-08,30,0.0,CHKVLF,2021-10,75.0
134738,SD,21090111,20,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0413-00,ÇEK VALF,Non-A,350,3830.0,1340.5,USD,2021-09-10,2021-09-10,150,0.0,CHKVLF,2021-09,1132.0834388987416
134739,SD,21090111,20,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0413-00,ÇEK VALF,Non-A,350,3830.0,1340.5,USD,2021-09-10,2021-09-10,200,0.0,CHKVLF,2021-09,1132.0834388987416
134743,SD,21090113,20,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0643-00,ÇEK VALF,Non-A,300,3331.0,999.3,USD,2021-09-17,2021-09-28,100,3.6666666666666665,CHKVLF,2021-09,848.30220713073
134744,SD,21090113,20,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0643-00,ÇEK VALF,Non-A,300,3331.0,999.3,USD,2021-09-17,2021-09-28,200,7.333333333333333,CHKVLF,2021-09,848.30220713073
134745,SD,21090114,20,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0723-00,ÇEK VALF,Non-A,100,5283.0,528.3,USD,2021-09-10,2021-09-10,100,0.0,CHKVLF,2021-09,446.16164175323024
134746,SD,21090115,20,USA,EMERSONCLIM.TEC.(U.S.A)PLANT88,510-0723-00,ÇEK VALF,Non-A,50,5283.0,264.15,USD,2021-09-29,2021-09-29,50,0.0,CHKVLF,2021-09,226.66037412047365
134860,SD,21090147,40,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0725-00,ÇELİK RONDELA,Non-A,500,6800.0,3400.0,USD,2021-10-08,2021-10-06,400,-1.6,CHKVLF,2021-10,2938.8884086783646
134861,SD,21090147,40,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0725-00,ÇELİK RONDELA,Non-A,500,6800.0,3400.0,USD,2021-10-08,2021-10-12,100,0.8,CHKVLF,2021-10,2938.8884086783646
134904,SD,21090162,20,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0671-00,ÇEK VALF,Non-A,2000,5283.0,10566.0,USD,2021-10-19,2021-11-05,1000,8.5,CHKVLF,2021-10,9065.637065637065
134905,SD,21090162,20,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0671-00,ÇEK VALF,Non-A,2000,5283.0,10566.0,USD,2021-10-19,2021-11-12,1000,12.0,CHKVLF,2021-10,9065.637065637065
134906,SD,21090163,20,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0671-00,ÇEK VALF,Non-A,1000,5283.0,5283.0,USD,2021-12-03,2021-12-03,1000,0.0,CHKVLF,2021-12,4678.947834558498
134936,SD,21090170,20,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0717-00,KOMPRESOR AKSAMI,Non-A,300,5043.0,1512.9,USD,2021-09-28,2021-09-28,60,0.0,CHKVLF,2021-09,1295.5129302962837
134937,SD,21090170,20,TH,EMERSON ELECTRIC (THAILAND) LIMITED,510-0717-00,KOMPRESOR AKSAMI,Non-A,300,5043.0,1512.9,USD,2021-09-28,2021-09-28,80,0.0,CHKVLF,2021-09,1295.5129302962837
134938,SD,21090171,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,600,3249.0,1949.4,USD,2021-09-10,2021-09-10,200,0.0,CHKVLF,2021-09,1646.3136559412212
134939,SD,21090172,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,600,3249.0,1949.4,USD,2021-09-17,2021-09-17,200,0.0,CHKVLF,2021-09,1654.8387096774195
135116,SD,21090195,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,600,3249.0,1949.4,USD,2021-09-10,2021-09-10,200,0.0,CHKVLF,2021-09,1646.3136559412212
135117,SD,21090196,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,600,3249.0,1949.4,USD,2021-09-10,2021-09-10,200,0.0,CHKVLF,2021-09,1646.3136559412212
135118,SD,21090197,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,600,3249.0,1949.4,USD,2021-09-17,2021-09-17,200,0.0,CHKVLF,2021-09,1654.8387096774195
135119,SD,21090198,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,600,3249.0,1949.4,USD,2021-09-17,2021-09-17,200,0.0,CHKVLF,2021-09,1654.8387096774195
135120,SD,21090199,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,600,3249.0,1949.4,USD,2021-09-24,2021-09-28,200,4.0,CHKVLF,2021-09,1663.4525130130557
135121,SD,21090200,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,600,3249.0,1949.4,USD,2021-09-24,2021-09-28,200,4.0,CHKVLF,2021-09,1663.4525130130557
135122,SD,21090201,20,USA,Emerson Commercial Residential Solution,510-0817-00,CEK.VALF,Non-A,600,3249.0,1949.4,USD,2021-09-24,2021-09-28,200,4.0,CHKVLF,2021-09,1663.4525130130557
135129,SD,21090215,20,UK,Copeland Limited,510-0421-00,CEK.VALF,Non-A,400,4060.0,1624.0,EUR,2021-10-12,2021-10-12,200,0.0,CHKVLF,2021-10,1624.0
135348,SD,21090224,20,CZ,RIECK PROJEKT KONTRAKT,510-0003-00,CEK.VALF,Non-A,30,2550.0,76.5,EUR,2021-10-08,2021-10-15,30,7.0,CHKVLF,2021-10,76.5
135349,SD,21090224,30,CZ,RIECK PROJEKT KONTRAKT,510-0003-00,CEK.VALF,Non-A,30,2550.0,76.5,EUR,2021-10-08,2021-10-15,30,7.0,CHKVLF,2021-10,76.5
135350,SD,21090224,40,CZ,RIECK PROJEKT KONTRAKT,510-0003-00,CEK.VALF,Non-A,30,2550.0,76.5,EUR,2021-10-08,2021-10-15,30,7.0,CHKVLF,2021-10,76.5
135351,SD,21090224,50,CZ,RIECK PROJEKT KONTRAKT,510-0003-00,CEK.VALF,Non-A,30,2550.0,76.5,EUR,2021-10-08,2021-10-15,30,7.0,CHKVLF,2021-10,76.5
135352,SD,21090224,60,CZ,RIECK PROJEKT KONTRAKT,510-0003-02,CEK.VALF,Non-A,30,2450.0,73.5,EUR,2021-10-08,2021-10-08,30,0.0,CHKVLF,2021-10,73.5
135353,SD,21090224,70,CZ,RIECK PROJEKT KONTRAKT,510-0003-02,CEK.VALF,Non-A,30,2450.0,73.5,EUR,2021-10-08,2021-10-08,30,0.0,CHKVLF,2021-10,73.5
135354,SD,21090224,80,CZ,RIECK PROJEKT KONTRAKT,510-0003-02,CEK.VALF,Non-A,30,2450.0,73.5,EUR,2021-10-08,2021-10-08,30,0.0,CHKVLF,2021-10,73.5
135355,SD,21090224,90,CZ,RIECK PROJEKT KONTRAKT,510-0003-04,CEK.VALF,Non-A,30,2500.0,75.0,EUR,2021-10-08,2021-10-08,30,0.0,CHKVLF,2021-10,75.0
135356,SD,21090224,100,CZ,RIECK PROJEKT KONTRAKT,510-0806-00,CEK.VALF,Non-A,30,2250.0,67.5,EUR,2021-10-08,2021-10-08,30,0.0,CHKVLF,2021-10,67.5
135443,SD,21090228,180,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,KOMPRESOR AKSAMI,Non-A,40,3787.0,151.48,EUR,2021-10-15,2021-10-22,40,7.0,CHKVLF,2021-10,151.48
135444,SD,21090228,190,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,KOMPRESOR AKSAMI,Non-A,40,3787.0,151.48,EUR,2021-10-15,2021-10-22,40,7.0,CHKVLF,2021-10,151.48
135445,SD,21090228,200,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,KOMPRESOR AKSAMI,Non-A,40,3787.0,151.48,EUR,2021-10-15,2021-10-22,40,7.0,CHKVLF,2021-10,151.48
135446,SD,21090228,210,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,KOMPRESOR AKSAMI,Non-A,40,3787.0,151.48,EUR,2021-10-15,2021-10-22,40,7.0,CHKVLF,2021-10,151.48
135447,SD,21090228,220,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0717-00,KOMPRESOR AKSAMI,Non-A,40,3787.0,151.48,EUR,2021-10-15,2021-10-22,40,7.0,CHKVLF,2021-10,151.48
135448,SD,21090228,230,BE,EMERSON CLIMATE TEC. - BELGIUM,510-0879-00,ÇELİK RONDELA,Non-A,50,2530.0,126.5,EUR,2021-10-15,2021-10-22,50,7.0,CHKVLF,2021-10,126.5
